,GNN,Neural Network,Linear Regression,Rolling Mean
355,0.15855339,0.516474,0.0836373,0.89437366
356,0.20918322,0.4634357,0.13984525,0.06061493
357,0.14685637,0.40206525,0.62855446,0.0062048137
358,0.16607177,3.6792867,0.0029989108,0.009369481
359,0.295869,0.93723,0.020403061,2.9802322e-08
360,0.03983738,0.23359674,0.29875302,0.0002227053
361,0.028224625,0.3457454,0.013533467,0.060825855
362,0.015251905,0.7530279,0.3223027,0.13651006
363,0.0040420652,1.0700425,0.043960243,0.41765302
364,0.0928666,0.21917889,0.066864006,0.11171442
365,0.043512493,0.78250444,0.08996117,0.14671016
366,0.1377089,0.07283836,0.030414835,0.004387293
367,0.18583816,0.52779084,0.29875302,0.006900072
368,0.110731386,0.2088897,1.0965835,0.13438535
369,0.29185903,0.80312425,0.015709914,0.034961835
370,0.031938896,0.09492907,0.026536237,0.16586244
371,0.03021644,0.41571614,0.123438746,0.29411304
372,0.18024433,0.124596395,0.0113733485,0.03538295
373,0.16418391,0.63094676,0.16324931,0.029117795
374,0.08736622,0.06651196,0.10511854,0.022133477
375,0.50090885,2.2304542,0.028403953,0.04754059
376,0.084564626,0.7053467,0.00091635995,0.03547153
377,0.020353274,0.10411545,0.02868621,0.05710285
378,0.03917857,0.03735847,0.0070902035,0.03131652
379,0.073349185,0.037889287,0.022381485,0.021289647
380,0.07279952,0.6088919,0.29875302,2.9802322e-08
381,0.01402165,0.089650854,0.015582714,0.068777144
382,0.016519442,0.06007475,0.030914068,2.9802322e-08
383,0.15174173,0.50843894,0.10119176,0.0066360533
384,0.11011631,1.8757497,0.29875302,0.09451604
385,0.011218041,0.070215404,0.14465466,0.7080912
386,0.0026927292,0.021363728,0.29875302,0.05085081
387,0.2797581,0.15653758,0.10039279,0.015429705
388,0.35892093,0.8523659,0.29875302,0.015376335
389,0.08602968,0.48613942,0.04443416,0.041764967
390,0.019954443,0.20530456,0.03706734,0.013976116
391,0.038321793,0.69804966,0.0008724928,0.036440343
392,0.22595477,0.380872,0.17261666,2.9802322e-08
393,0.015036266,2.177578,0.029047612,2.1631029
394,0.0049677193,0.037624963,0.087993085,0.37746763
395,0.022019237,0.5811724,0.43265268,1.3470907
396,0.16758728,0.027427815,0.0964479,2.9802322e-08
397,0.046328858,0.50198126,0.6568092,0.04230669
398,0.016026944,0.27930254,0.03552104,0.01579003
399,0.004968405,0.81178313,0.01595788,0.68416095
400,0.027513186,0.40820763,0.009878758,0.050843954
401,0.08449304,0.07559692,0.022169285,0.05665064
402,0.18091932,0.04091739,0.048246264,0.006810844
403,0.07658869,2.2140946,0.110652685,0.7464452
404,0.017240584,0.55231404,0.10884262,0.6236361
405,0.071351975,0.2927742,0.04238432,0.0002593994
406,0.031750858,0.038549054,0.29875302,0.012801483
407,0.27640057,2.582961,0.11731708,0.04292336
408,0.35596263,0.3986187,0.11587128,2.9802322e-08
409,0.01616463,0.8217303,0.3235054,0.015712611
410,0.1284683,1.172386,1.0263991,0.031223163
411,0.080067754,0.032873895,0.12977022,0.023921182
412,0.034007505,0.012807434,0.1113649,0.038084567
413,0.08738278,0.15395737,0.05987692,0.0017286763
414,0.11964917,0.5681543,0.0034264922,0.10279864
415,0.17060328,2.6442635,0.016878754,0.01625039
