,GNN,Neural Network,Linear Regression,Rolling Mean
112,0.21000034,0.6227152,0.15868592,0.08363885
113,0.13876842,1.4991391,0.22105354,0.9956206
114,0.054003477,2.3880532,0.32596105,0.019215822
115,0.09747836,0.51609993,0.036134273,0.027376294
116,0.047475696,0.4373842,0.003138274,0.22270831
117,0.042062283,0.70033747,0.28859818,0.10405223
118,0.17550772,0.62305486,0.172544,0.008138597
119,0.02441299,0.33960664,0.07485241,0.06872991
120,0.24354064,0.7244599,0.10540098,0.2513684
121,0.0038275719,0.4874046,0.09067094,0.013210058
122,0.12455529,0.86607987,0.04447663,0.43047076
123,0.051510453,0.6750896,0.1417799,0.0068972707
124,0.039272636,0.35153043,0.0993371,0.36797202
125,0.25795949,0.29362315,0.5947363,0.0011030436
126,0.018268228,0.469901,0.026908755,0.089715034
127,0.028574228,0.5652426,0.10815281,0.0033361912
128,0.27826786,0.2620728,0.11284995,0.025727093
129,0.3661396,0.9535142,0.06738144,0.09614852
130,0.14314777,0.21490009,0.075997114,0.14386094
131,0.025983617,0.6578084,0.005195543,0.08943969
132,0.019599706,0.2655926,0.23969394,0.019639194
133,0.02593866,0.65387815,0.029046297,0.02253151
134,0.07068765,0.7927387,0.03260839,0.34855172
135,0.18895665,0.24048688,0.033499807,0.11670637
136,0.00445354,0.3461617,0.09654522,0.369015
137,0.14646137,1.9879731,0.07240707,0.0018389821
138,0.0041561127,0.6310967,0.08914232,0.011662304
139,0.13882029,0.25096646,0.0055088997,0.104546875
140,0.01731342,0.22040823,0.032952726,0.19046491
141,0.022621602,0.29123327,0.083862424,0.094731
142,0.037081122,0.07986687,0.055413768,0.04598123
143,0.07162106,0.41354334,0.099252224,0.15691897
144,0.039696753,0.99393046,0.0887059,3.46303e-05
145,0.21509674,0.20802909,0.10610235,0.0055271387
146,0.14327069,0.008842632,0.06951618,0.019670263
147,0.1510192,0.54586273,0.06821427,0.04972759
148,0.6314478,0.56743145,0.0626564,0.03900546
149,0.011138737,0.4940415,0.016376019,0.0971528
150,0.24260527,0.11736077,0.07374999,0.01430434
151,0.6168525,1.4881649,0.042364627,0.124344155
152,0.02380848,3.3842838,0.0902127,0.0039018393
153,0.05073552,0.59239995,0.06777996,0.21083283
154,0.06340903,0.5005095,0.13480288,0.049001694
155,0.1613853,0.4991858,0.09680006,0.06949922
156,0.027173579,0.25767812,0.3923794,0.014818549
157,0.25882155,0.31096995,0.035941273,0.6304643
158,0.014477253,0.20553139,0.065445304,0.026809216
159,0.24030721,1.788776,0.17799802,0.3341037
160,0.11963398,0.5423664,0.0056844354,0.18797123
161,0.60646176,0.61871153,0.014267236,0.029242575
162,0.02329415,0.012108637,1.9449635,0.18854944
163,0.14599419,2.1075408,0.0140303075,0.28301746
164,0.15313452,0.5898622,0.11200139,0.052716017
165,0.6850363,1.0557901,0.064943075,0.00011408329
166,0.18080372,0.7666273,0.07203928,0.302531
167,0.025774807,0.5436128,0.4379213,0.19201462
168,0.43747154,0.5122184,0.13922805,1.1920929e-07
169,0.14980873,0.6150154,0.09709728,0.03465286
170,0.08524257,1.4634544,0.101564854,0.07002509
171,0.013920605,0.83644533,0.102212965,0.101809815
172,0.82969767,0.400632,0.019523323,0.13373907
173,0.03668551,0.90265477,0.017830454,0.032008052
174,0.015501738,0.4395848,0.08538151,0.13821676
175,0.0070470273,0.68429494,0.0013929605,0.21318066
176,0.16232103,1.122002,0.07445998,0.05893421
177,0.10852143,0.6022195,0.032613873,0.08136394
178,0.033351123,2.0430079,0.07121781,0.034611613
179,0.36870307,0.19002481,0.006290421,0.1891982
180,0.90250695,0.67293066,0.1106323,0.038075745
181,0.05152321,0.18383282,0.048990846,0.50683635
182,0.015938342,0.23153603,0.108724475,0.24220869
183,0.01755616,0.07424922,0.08486086,0.028501213
184,0.0025942922,0.82683784,0.10030228,0.74033934
185,0.60998964,0.17844859,0.0153004825,0.04448104
186,0.27454495,0.11838636,0.08809286,0.013607383
187,0.008978218,0.89278036,0.084593,0.12874983
188,0.003435135,0.40908074,0.17243767,0.014116347
189,0.06431723,1.0235178,0.45437348,0.0021935105
190,0.044018626,0.74588466,0.04178106,0.027694643
191,0.10899258,0.6922164,0.027929097,0.19356254
192,0.0421578,0.8061739,0.021934872,0.12824206
193,0.016099691,0.009251691,0.21585739,1.3224356
194,0.07376373,0.42514062,0.03765112,0.02069211
195,0.058782518,0.27550042,0.30995858,0.0046951175
196,0.12820387,0.13595375,0.08742411,1.8895247
197,0.039566517,0.6945363,0.24279186,0.11068916
198,0.40597543,2.1334302,0.43698645,0.007593751
199,0.0058980584,0.380527,0.04107651,0.1655037
200,0.28646493,0.269831,0.044996493,0.0076345205
201,0.035859525,1.1884987,0.06241256,0.023040414
202,0.12080911,0.8349541,0.013096213,0.06704748
203,0.024351358,0.5385926,0.015039802,0.20300946
204,0.021127582,0.4431473,0.07576126,0.09944895
205,0.15441856,0.13874024,0.06973815,1.4903746
206,0.08398014,0.9147146,0.06253775,0.04404664
207,0.42644513,0.68309253,0.05934322,0.010561466
208,0.010872304,0.8641838,0.010890037,0.18709627
209,0.18149373,0.1895312,0.30155945,0.14926153
210,0.5985856,0.7306486,0.013458177,0.18443334
211,0.31884444,0.014579639,0.2610271,0.07881546
212,0.0013390183,0.17307085,0.023641087,0.10207337
213,0.20275065,0.41600227,0.08249563,0.21629265
214,0.08819783,0.17287916,0.3850144,0.24720217
